snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
2021-06-01,40,39,42,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,40,41,43,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,41,40,43,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,41,42,44,9996.719727,9996.719727,9996.719727,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,42,41,44,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,42,61,65,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,43,32,34,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,43,45,46,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,44,34,45,1597.100830,1597.100830,1597.100830,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,44,45,47,1550.583374,1550.583374,1550.583374,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,45,43,46,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,45,44,47,1597.100830,1597.100830,1597.100830,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,45,46,48,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,46,45,48,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,46,47,50,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,46,48,49,3559.446533,3559.446533,7675.125000,0.463764,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,47,46,50,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,47,49,51,1597.100830,1597.100830,1597.100830,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,47,50,52,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,47,55,59,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,48,38,53,6339.808105,6339.808105,7747.799805,0.818272,0.000000,segment_train_mean,0.700000,train
2021-06-01,48,46,49,3554.963867,3554.963867,7675.125000,0.463180,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,49,47,51,1550.583374,1550.583374,1550.583374,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,50,47,52,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,50,51,54,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,51,50,54,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,51,57,61,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,52,20,55,1645.601807,1645.601807,2066.050049,0.796497,0.000000,segment_train_mean,0.700000,train
2021-06-01,52,53,56,1550.583374,1550.583374,2058.850098,0.753131,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,53,33,35,1550.583374,1550.583374,1550.583374,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,53,52,56,1597.100830,1597.100830,2058.850098,0.775725,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,54,56,57,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,54,59,63,1037.705078,1037.705078,1349.525024,0.768941,0.000000,br_direction_hour_train_mean,0.600000,train
