snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
3,66,68,27392,8080.333333333333,8080.333333333333,10159.65,0.7953357973289762,0.0,neighbor_mean,0.6,train
3,68,66,27392,8080.333333333333,8080.333333333333,10159.65,0.7953357973289762,0.0,neighbor_mean,0.6,train
3,70,67,27808,10031.5,10031.5,13403.6,0.7484183353725864,0.0,neighbor_mean,0.6,train
3,67,70,27808,10031.5,10031.5,13403.6,0.7484183353725864,0.0,neighbor_mean,0.6,train
3,68,69,28221,11239.0,11239.0,12523.4,0.8974399923343501,0.0,carry_fb,0.8,train
3,69,68,28221,11239.0,11239.0,12523.4,0.8974399923343501,0.0,carry_fb,0.8,train
3,69,74,28640,11239.0,11239.0,12523.4,0.8974399923343501,0.0,neighbor_mean,0.6,train
3,74,69,28640,11239.0,11239.0,12523.4,0.8974399923343501,0.0,neighbor_mean,0.6,train
3,71,70,29051,11168.0,11168.0,14778.8,0.7556770509107641,0.0,carry_fb,0.8,train
3,70,71,29051,11168.0,11168.0,14778.8,0.7556770509107641,0.0,carry_fb,0.8,train
3,72,73,29881,2511.0,2511.0,4118.0,0.6097620203982516,0.0,neighbor_mean,0.6,train
3,73,72,29881,2511.0,2511.0,4118.0,0.6097620203982516,0.0,neighbor_mean,0.6,train
3,73,74,30296,6875.0,6875.0,8224.8,0.8358865869078884,0.0,neighbor_mean,0.6,train
3,74,73,30296,6875.0,6875.0,8224.8,0.8358865869078884,0.0,neighbor_mean,0.6,train
3,74,80,30716,9057.0,9057.0,10363.25,0.8739536342363641,0.0,neighbor_mean,0.6,train
3,80,74,30716,9057.0,9057.0,10363.25,0.8739536342363641,0.0,neighbor_mean,0.6,train
3,75,76,31126,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,76,75,31126,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,76,77,31541,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,77,76,31541,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,78,77,31956,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,77,78,31956,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,80,77,31958,12605.0,12605.0,13202.1,0.9547723468236113,0.0,neighbor_mean,0.6,train
3,77,80,31958,12605.0,12605.0,13202.1,0.9547723468236113,0.0,neighbor_mean,0.6,train
3,79,78,32371,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,78,79,32371,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,82,79,32788,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,79,82,32788,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,80,81,33201,10109.333333333334,10109.333333333334,13612.066666666666,0.7426743918386138,0.0,neighbor_mean,0.6,train
3,81,80,33201,10109.333333333334,10109.333333333334,13612.066666666666,0.7426743918386138,0.0,neighbor_mean,0.6,train
3,81,83,33617,8666.0,8666.0,17874.8,0.4848166133327366,0.0,carry_fb,0.8,train
3,83,81,33617,8666.0,8666.0,17874.8,0.4848166133327366,0.0,carry_fb,0.8,train
3,98,82,34046,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,82,98,34046,14379.0,14379.0,14832.0,0.969457928802589,0.0,neighbor_mean,0.6,train
3,83,84,34446,8666.0,8666.0,17874.8,0.4848166133327366,0.0,neighbor_mean,0.6,train
3,84,83,34446,8666.0,8666.0,17874.8,0.4848166133327366,0.0,neighbor_mean,0.6,train
3,84,85,34861,8666.0,8666.0,17874.8,0.4848166133327366,0.0,neighbor_mean,0.6,train
3,85,84,34861,8666.0,8666.0,17874.8,0.4848166133327366,0.0,neighbor_mean,0.6,train
3,87,86,35691,4262.416666666667,4262.416666666667,10236.233333333334,0.41640479733756236,0.0,neighbor_mean,0.6,train
3,86,87,35691,4262.416666666667,4262.416666666667,10236.233333333334,0.41640479733756236,0.0,neighbor_mean,0.6,train
3,88,87,36106,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,carry_fb,0.8,train
3,87,88,36106,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,carry_fb,0.8,train
3,89,88,36521,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,88,89,36521,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,88,95,36527,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,95,88,36527,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,90,89,36936,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,89,90,36936,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,89,95,36941,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,95,89,36941,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,91,90,37351,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,90,91,37351,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,90,94,37354,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,94,90,37354,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,100,91,37774,4988.0,4988.0,5849.0,0.8527953496324158,0.0,neighbor_mean,0.6,train
3,91,100,37774,4988.0,4988.0,5849.0,0.8527953496324158,0.0,neighbor_mean,0.6,train
3,93,92,38181,3928.0,3928.0,5726.0,0.6859937128885785,0.0,carry_fb,0.8,train
3,92,93,38181,3928.0,3928.0,5726.0,0.6859937128885785,0.0,carry_fb,0.8,train
3,94,93,38596,2539.0,2539.0,4757.799999999999,0.5336500063054354,0.0,neighbor_mean,0.6,train
3,93,94,38596,2539.0,2539.0,4757.799999999999,0.5336500063054354,0.0,neighbor_mean,0.6,train
3,95,96,39426,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,96,95,39426,1150.0,1150.0,4068.399999999999,0.282666404483335,0.0,neighbor_mean,0.6,train
3,96,97,39841,2186.5,2186.5,4336.5,0.5042084630462355,0.0,neighbor_mean,0.6,train
3,97,96,39841,2186.5,2186.5,4336.5,0.5042084630462355,0.0,neighbor_mean,0.6,train
3,97,107,40265,3223.0,3223.0,4897.199999999999,0.6581311769991016,0.0,carry_fb,0.8,train
3,107,97,40265,3223.0,3223.0,4897.199999999999,0.6581311769991016,0.0,carry_fb,0.8,train
3,99,98,40671,11602.5,11602.5,11602.5,1.0,0.0,neighbor_mean,0.6,train
3,98,99,40671,11602.5,11602.5,11602.5,1.0,0.0,neighbor_mean,0.6,train
3,100,99,41086,8826.0,8826.0,8826.0,1.0,0.0,carry_fb,0.8,train
3,99,100,41086,8826.0,8826.0,8826.0,1.0,0.0,carry_fb,0.8,train
3,101,100,41501,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,100,101,41501,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,102,101,41916,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,101,102,41916,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,103,102,42331,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,102,103,42331,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,104,103,42746,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,103,104,42746,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,105,104,43161,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,104,105,43161,6907.0,6907.0,6934.0,0.9961061436400346,0.0,neighbor_mean,0.6,train
3,109,106,43993,2918.0,2918.0,2918.0,1.0,0.0,vdm_static,0.3,train
3,106,109,43993,2918.0,2918.0,2918.0,1.0,0.0,vdm_static,0.3,train
3,107,108,44406,4915.0,4915.0,6254.5,0.7858341993764489,0.0,neighbor_mean,0.6,train
3,108,107,44406,4915.0,4915.0,6254.5,0.7858341993764489,0.0,neighbor_mean,0.6,train
3,116,109,45242,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,109,116,45242,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,110,121,45661,3744.0,3744.0,3744.0,1.0,0.0,vdm_static,0.3,train
3,121,110,45661,3744.0,3744.0,3744.0,1.0,0.0,vdm_static,0.3,train
3,274,110,45814,3759.0,3759.0,3759.0,1.0,0.0,vdm_static,0.3,train
3,110,274,45814,3759.0,3759.0,3759.0,1.0,0.0,vdm_static,0.3,train
3,111,112,46066,4117.0,4117.0,4117.0,1.0,0.0,vdm_static,0.3,train
3,112,111,46066,4117.0,4117.0,4117.0,1.0,0.0,vdm_static,0.3,train
3,112,113,46481,4306.0,4306.0,4306.0,1.0,0.0,vdm_static,0.3,train
3,113,112,46481,4306.0,4306.0,4306.0,1.0,0.0,vdm_static,0.3,train
3,113,115,46897,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,115,113,46897,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,115,114,47311,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,114,115,47311,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,114,118,47314,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,118,114,47314,4309.0,4309.0,4309.0,1.0,0.0,vdm_static,0.3,train
3,119,116,48143,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,carry_fb,0.8,train
3,116,119,48143,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,carry_fb,0.8,train
3,118,117,48556,1977.0,1977.0,4283.4,0.4615492365877574,0.0,neighbor_mean,0.6,train
3,117,118,48556,1977.0,1977.0,4283.4,0.4615492365877574,0.0,neighbor_mean,0.6,train
3,117,120,48558,1977.0,1977.0,4283.4,0.4615492365877574,0.0,carry_fb,0.8,train
3,120,117,48558,1977.0,1977.0,4283.4,0.4615492365877574,0.0,carry_fb,0.8,train
3,122,119,49388,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,119,122,49388,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,121,120,49801,1977.0,1977.0,4283.4,0.4615492365877574,0.0,neighbor_mean,0.6,train
3,120,121,49801,1977.0,1977.0,4283.4,0.4615492365877574,0.0,neighbor_mean,0.6,train
3,123,122,50631,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,122,123,50631,3145.0,3145.0,3295.7999999999997,0.9542447964075491,0.0,neighbor_mean,0.6,train
3,124,123,51046,2840.0,2840.0,3427.899999999999,0.8284955803844921,0.0,neighbor_mean,0.6,train
3,123,124,51046,2840.0,2840.0,3427.899999999999,0.8284955803844921,0.0,neighbor_mean,0.6,train
3,314,124,51650,2535.0,2535.0,3669.3999999999996,0.6908486401046493,0.0,carry_fb,0.8,train
3,124,314,51650,2535.0,2535.0,3669.3999999999996,0.6908486401046493,0.0,carry_fb,0.8,train
3,125,126,51876,2774.0,2774.0,2774.0,1.0,0.0,vdm_static,0.3,train
3,126,125,51876,2774.0,2774.0,2774.0,1.0,0.0,vdm_static,0.3,train
3,126,127,52291,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,127,126,52291,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,127,128,52706,4136.0,4136.0,5246.0,0.7884102173084254,0.0,carry_fb,0.8,train
3,128,127,52706,4136.0,4136.0,5246.0,0.7884102173084254,0.0,carry_fb,0.8,train
